id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
14762,Fresno europeo,05/12/2011 11:01,Muy bajo (1 - 2 mts),12,Chico,-68.8783743444,-32.8693169145,8,Aeroparque,2203364.73622,no,bajo
14763,Fresno europeo,05/12/2011 11:01,Muy bajo (1 - 2 mts),8,Chico,-68.8783803995,-32.8693489441,8,Aeroparque,2203364.73622,no,bajo
14766,Paraiso sombrilla,06/12/2011 17:04,Bajo (2 - 4 mts),44,Mediano,-68.8792920814,-32.8692643302,8,Aeroparque,2203364.73622,no,bajo
14767,Paraiso,06/12/2011 17:03,Bajo (2 - 4 mts),28,Mediano,-68.8792864875,-32.8692299053,8,Aeroparque,2203364.73622,no,bajo
14768,Paraiso sombrilla,06/12/2011 17:01,Bajo (2 - 4 mts),48,Mediano,-68.8792641119,-32.8691507527,8,Aeroparque,2203364.73622,no,bajo
14769,Paraiso,06/12/2011 16:59,Medio (4 - 8 mts),40,Mediano,-68.8792459969,-32.8690908384,8,Aeroparque,2203364.73622,no,bajo
14773,Fresno americano,06/12/2011 16:52,Bajo (2 - 4 mts),17,Chico,-68.8792026975,-32.8689208937,8,Aeroparque,2203364.73622,no,bajo
14774,Paraiso,06/12/2011 13:21,Bajo (2 - 4 mts),38,Mediano,-68.8791979603,-32.8688969068,8,Aeroparque,2203364.73622,no,bajo
14777,Ailanthus,06/12/2011 13:16,Medio (4 - 8 mts),100,Grande,-68.8791712397,-32.8687898867,8,Aeroparque,2203364.73622,no,medio
14778,Prunas,06/12/2011 13:08,Muy bajo (1 - 2 mts),20,Chico,-68.8791538509,-32.8687241075,8,Aeroparque,2203364.73622,no,bajo
14781,Paraiso sombrilla,06/12/2011 13:02,Muy bajo (1 - 2 mts),18,Chico,-68.8791133407,-32.8685878709,8,Aeroparque,2203364.73622,no,bajo
14782,Paraiso sombrilla,06/12/2011 13:00,Bajo (2 - 4 mts),120,Grande,-68.8791530266,-32.8685070236,8,Aeroparque,2203364.73622,no,medio
14783,Paraiso,06/12/2011 12:59,Bajo (2 - 4 mts),102,Grande,-68.8792084241,-32.8684979799,8,Aeroparque,2203364.73622,no,medio
14784,Paraiso,06/12/2011 12:36,Medio (4 - 8 mts),120,Grande,-68.8792726677,-32.868486466,8,Aeroparque,2203364.73622,no,medio
14786,Paraiso,06/12/2011 12:26,Bajo (2 - 4 mts),46,Mediano,-68.879411634,-32.8684572823,8,Aeroparque,2203364.73622,no,bajo
14789,Paraiso sombrilla,06/12/2011 12:20,Bajo (2 - 4 mts),80,Grande,-68.879613108,-32.8684201588,8,Aeroparque,2203364.73622,no,medio
14792,Paraiso sombrilla,06/12/2011 12:14,Bajo (2 - 4 mts),60,Mediano,-68.879726345700007,-32.8685474338,8,Aeroparque,2203364.73622,no,bajo
14793,Morera,06/12/2011 12:12,Medio (4 - 8 mts),104,Grande,-68.8797344968,-32.8685856446,8,Aeroparque,2203364.73622,no,medio
14795,Prunas,05/12/2011 18:20,Bajo (2 - 4 mts),30,Mediano,-68.8797497634,-32.8686424183,8,Aeroparque,2203364.73622,no,bajo
14798,Prunas,05/12/2011 18:12,Bajo (2 - 4 mts),16,Chico,-68.8797791735,-32.8687632944,8,Aeroparque,2203364.73622,no,bajo
14799,Prunas,05/12/2011 18:07,Bajo (2 - 4 mts),22,Mediano,-68.8797902083,-32.8688031771,8,Aeroparque,2203364.73622,no,bajo
14802,Morera,05/12/2011 18:01,Medio (4 - 8 mts),110,Grande,-68.8798305456,-32.8689455845,8,Aeroparque,2203364.73622,no,medio
14805,Olmo bola,05/12/2011 17:51,Bajo (2 - 4 mts),48,Mediano,-68.879876605,-32.8691092035,8,Aeroparque,2203364.73622,no,bajo
14806,Morera,05/12/2011 17:49,Muy bajo (1 - 2 mts),14,Chico,-68.8798877439,-32.8691305852,8,Aeroparque,2203364.73622,no,bajo
14807,Olmo bola,05/12/2011 17:48,Bajo (2 - 4 mts),46,Mediano,-68.8798961775,-32.8691606333,8,Aeroparque,2203364.73622,no,bajo
14808,Acer,07/12/2011 10:40,Bajo (2 - 4 mts),52,Mediano,-68.877356038,-32.8688522705,8,Aeroparque,2203364.73622,no,bajo
14809,Acer,07/12/2011 10:39,Bajo (2 - 4 mts),40,Mediano,-68.8774185036,-32.8688418649,8,Aeroparque,2203364.73622,no,bajo
14812,Olmo comun,07/12/2011 10:37,Medio (4 - 8 mts),120,Grande,-68.8776051483,-32.8688051629,8,Aeroparque,2203364.73622,no,medio
14814,Morera,07/12/2011 10:35,Bajo (2 - 4 mts),20,Chico,-68.8777168581,-32.8687859127,8,Aeroparque,2203364.73622,no,bajo
14815,Fresno americano,07/12/2011 10:32,Muy bajo (1 - 2 mts),10,Chico,-68.8777542742,-32.8687787204,8,Aeroparque,2203364.73622,no,bajo
14816,Morera,07/12/2011 10:30,Medio (4 - 8 mts),60,Mediano,-68.8777898887,-32.8687716129,8,Aeroparque,2203364.73622,no,bajo
14817,Acer,07/12/2011 10:29,Bajo (2 - 4 mts),22,Mediano,-68.8778446518,-32.868758682,8,Aeroparque,2203364.73622,no,bajo
14821,Paraiso sombrilla,07/12/2011 10:26,Muy bajo (1 - 2 mts),12,Chico,-68.8781063108,-32.868778751,8,Aeroparque,2203364.73622,no,bajo
14824,Paraiso sombrilla,07/12/2011 10:21,Muy bajo (1 - 2 mts),33,Mediano,-68.878156353,-32.8689809328,8,Aeroparque,2203364.73622,no,bajo
14826,Prunas,07/12/2011 10:19,Bajo (2 - 4 mts),30,Mediano,-68.8781885063,-32.8690882676,8,Aeroparque,2203364.73622,no,bajo
14827,Morera,07/12/2011 10:18,Bajo (2 - 4 mts),66,Grande,-68.8782059867,-32.8691577774,8,Aeroparque,2203364.73622,no,medio
14828,Fresno europeo,07/12/2011 10:17,Muy bajo (1 - 2 mts),26,Mediano,-68.8782179192,-32.8691993752,8,Aeroparque,2203364.73622,no,bajo
14829,Paraiso sombrilla,07/12/2011 10:16,Bajo (2 - 4 mts),60,Mediano,-68.8782273022,-32.8692340382,8,Aeroparque,2203364.73622,no,bajo
14830,Morera,07/12/2011 10:14,Bajo (2 - 4 mts),52,Mediano,-68.8782547082,-32.8693305679,8,Aeroparque,2203364.73622,no,bajo
14831,Morera,07/12/2011 10:13,Bajo (2 - 4 mts),60,Mediano,-68.8782628517,-32.8693629593,8,Aeroparque,2203364.73622,no,bajo
14832,Morera,07/12/2011 10:12,Bajo (2 - 4 mts),50,Mediano,-68.8782769259,-32.86940746,8,Aeroparque,2203364.73622,no,bajo
14833,Tilo,07/12/2011 10:10,Bajo (2 - 4 mts),30,Mediano,-68.8782856072,-32.8694333579,8,Aeroparque,2203364.73622,no,bajo
14834,Morera,07/12/2011 10:09,Bajo (2 - 4 mts),46,Mediano,-68.8782924929,-32.8694799497,8,Aeroparque,2203364.73622,no,bajo
14838,Aguaribay,07/12/2011 10:02,Muy bajo (1 - 2 mts),15,Chico,-68.8783558289,-32.8696853598,8,Aeroparque,2203364.73622,no,bajo
14841,Aguaribay,07/12/2011 10:00,Muy bajo (1 - 2 mts),18,Chico,-68.8783960474,-32.8698178723,8,Aeroparque,2203364.73622,no,bajo
14844,Aguaribay,07/12/2011 09:58,Muy bajo (1 - 2 mts),13,Chico,-68.8783587798,-32.8699946539,8,Aeroparque,2203364.73622,no,bajo
14845,Aguaribay,07/12/2011 09:57,Muy bajo (1 - 2 mts),15,Chico,-68.8782653622,-32.870011542,8,Aeroparque,2203364.73622,no,bajo
14846,Morera,19/12/2011 08:04,Muy bajo (1 - 2 mts),18,Chico,-68.8798545933,-32.8713980817,8,Aeroparque,2203364.73622,no,bajo
14847,Morera,19/12/2011 08:03,Bajo (2 - 4 mts),22,Mediano,-68.8799207404,-32.8713931859,8,Aeroparque,2203364.73622,no,bajo
14849,Morera,19/12/2011 08:00,Bajo (2 - 4 mts),33,Mediano,-68.8799773256,-32.8713477046,8,Aeroparque,2203364.73622,no,bajo
14850,Morera,19/12/2011 07:57,Bajo (2 - 4 mts),40,Mediano,-68.8811675289,-32.8740817628,8,Aeroparque,2203364.73622,no,bajo
14852,Acacia SP,19/12/2011 07:54,Muy bajo (1 - 2 mts),2,Chico,-68.881077334,-32.8740486327,8,Aeroparque,2203364.73622,no,bajo
14855,Paraiso,19/12/2011 07:48,Medio (4 - 8 mts),70,Grande,-68.880941459,-32.8740013069,8,Aeroparque,2203364.73622,no,medio
14857,Paraiso sombrilla,19/12/2011 07:44,Bajo (2 - 4 mts),40,Mediano,-68.880847078,-32.8739728191,8,Aeroparque,2203364.73622,no,bajo
14860,Paraiso,16/12/2011 12:17,Medio (4 - 8 mts),72,Grande,-68.8807357497,-32.873934996,8,Aeroparque,2203364.73622,no,medio
14862,Morera,16/12/2011 12:15,Bajo (2 - 4 mts),38,Mediano,-68.8806417266,-32.8738978467,8,Aeroparque,2203364.73622,no,bajo
14863,Morera,16/12/2011 12:13,Bajo (2 - 4 mts),36,Mediano,-68.8805973818,-32.8738831374,8,Aeroparque,2203364.73622,no,bajo
14867,Paraiso sombrilla,16/12/2011 12:05,Medio (4 - 8 mts),96,Grande,-68.8804046369,-32.8738172937,8,Aeroparque,2203364.73622,no,medio
14869,Paraiso,16/12/2011 12:01,Muy bajo (1 - 2 mts),13,Chico,-68.8803000535,-32.8737859283,8,Aeroparque,2203364.73622,no,bajo
14873,Paraiso sombrilla,16/12/2011 11:55,Bajo (2 - 4 mts),93,Grande,-68.8804430973,-32.8740994256,8,Aeroparque,2203364.73622,no,medio
14875,Acacia SP,16/12/2011 11:47,Bajo (2 - 4 mts),50,Mediano,-68.8805479981,-32.8741367008,8,Aeroparque,2203364.73622,no,bajo
14876,Acacia SP,16/12/2011 11:46,Bajo (2 - 4 mts),70,Grande,-68.8805906823,-32.8741507711,8,Aeroparque,2203364.73622,no,medio
14884,Paraiso sombrilla,16/12/2011 11:29,Bajo (2 - 4 mts),95,Grande,-68.880934693,-32.8742747429,8,Aeroparque,2203364.73622,no,medio
14886,Perenne,16/12/2011 11:26,Bajo (2 - 4 mts),30,Mediano,-68.8810514882,-32.8743118839,8,Aeroparque,2203364.73622,no,bajo
14890,Morera,16/12/2011 11:21,Bajo (2 - 4 mts),22,Mediano,-68.881252748,-32.8743791143,8,Aeroparque,2203364.73622,no,bajo
14895,Paraiso,16/12/2011 11:15,Bajo (2 - 4 mts),30,Mediano,-68.8813657126,-32.8742591762,8,Aeroparque,2203364.73622,no,bajo
14897,Paraiso,16/12/2011 11:12,Bajo (2 - 4 mts),22,Mediano,-68.8813665739,-32.8742101862,8,Aeroparque,2203364.73622,no,bajo
14899,Caducifolio,20/12/2011 10:36,Medio (4 - 8 mts),60,Mediano,-68.8813666071,-32.8740529055,8,Aeroparque,2203364.73622,no,bajo
14901,Paraiso,20/12/2011 10:32,Medio (4 - 8 mts),50,Mediano,-68.8813732446,-32.8738886284,8,Aeroparque,2203364.73622,no,bajo
14903,Morera,19/12/2011 09:12,Medio (4 - 8 mts),100,Grande,-68.8813490434,-32.8738067136,8,Aeroparque,2203364.73622,no,medio
14904,Paraiso sombrilla,19/12/2011 09:07,Bajo (2 - 4 mts),70,Grande,-68.881193809,-32.8737577449,8,Aeroparque,2203364.73622,no,medio
14909,Fresno europeo,19/12/2011 09:01,Medio (4 - 8 mts),73,Grande,-68.8808261122,-32.8736325754,8,Aeroparque,2203364.73622,no,medio
14910,Acacia SP,19/12/2011 08:53,Bajo (2 - 4 mts),66,Grande,-68.8807455124,-32.8736033333,8,Aeroparque,2203364.73622,no,medio
14913,Morera,19/12/2011 08:49,Medio (4 - 8 mts),80,Grande,-68.8804971441,-32.8735211502,8,Aeroparque,2203364.73622,no,medio
14917,Paraiso,19/12/2011 08:45,Medio (4 - 8 mts),90,Grande,-68.8804952948,-32.8737645988,8,Aeroparque,2203364.73622,no,medio
14918,Paraiso sombrilla,19/12/2011 08:40,Bajo (2 - 4 mts),60,Mediano,-68.8808302216,-32.8738819321,8,Aeroparque,2203364.73622,no,bajo
14919,Paraiso,19/12/2011 08:39,Medio (4 - 8 mts),80,Grande,-68.8809854506,-32.8739357496,8,Aeroparque,2203364.73622,no,medio
14923,Acer,20/12/2011 10:26,Bajo (2 - 4 mts),18,Chico,-68.880177603,-32.8728959955,8,Aeroparque,2203364.73622,no,bajo
14926,Acacia SP,20/12/2011 10:22,Bajo (2 - 4 mts),60,Mediano,-68.8801703781,-32.8730648633,8,Aeroparque,2203364.73622,no,bajo
14927,Acacia SP,20/12/2011 10:19,Bajo (2 - 4 mts),60,Mediano,-68.8801724256,-32.8731218596,8,Aeroparque,2203364.73622,no,bajo
14929,Paraiso sombrilla,20/12/2011 10:16,Bajo (2 - 4 mts),42,Mediano,-68.8801663816,-32.8732413211,8,Aeroparque,2203364.73622,no,bajo
14937,Paraiso sombrilla,19/12/2011 11:25,Bajo (2 - 4 mts),50,Mediano,-68.880150623,-32.8736947411,8,Aeroparque,2203364.73622,no,bajo
14939,Acacia SP,19/12/2011 11:21,Bajo (2 - 4 mts),36,Mediano,-68.8801588691,-32.8739312761,8,Aeroparque,2203364.73622,no,bajo
14946,Acer,19/12/2011 09:50,Bajo (2 - 4 mts),43,Mediano,-68.8806484036,-32.8726962658,8,Aeroparque,2203364.73622,no,bajo
14947,Paraiso,19/12/2011 09:49,Bajo (2 - 4 mts),80,Grande,-68.8807196094,-32.8726830139,8,Aeroparque,2203364.73622,no,medio
14948,Acer,19/12/2011 09:46,Bajo (2 - 4 mts),30,Mediano,-68.8807808607,-32.8726723024,8,Aeroparque,2203364.73622,no,bajo
14949,Paraiso sombrilla,19/12/2011 09:44,Medio (4 - 8 mts),22,Mediano,-68.880842361,-32.8726288065,8,Aeroparque,2203364.73622,no,bajo
14952,Acacia SP,19/12/2011 09:37,Bajo (2 - 4 mts),40,Mediano,-68.880908714,-32.8724953007,8,Aeroparque,2203364.73622,no,bajo
14953,Acacia SP,19/12/2011 09:35,Bajo (2 - 4 mts),47,Mediano,-68.8808826143,-32.872401826,8,Aeroparque,2203364.73622,no,bajo
14956,Paraiso sombrilla,19/12/2011 09:29,Bajo (2 - 4 mts),90,Grande,-68.8808623066,-32.872183364,8,Aeroparque,2203364.73622,no,medio
14957,Paraiso sombrilla,19/12/2011 09:20,Bajo (2 - 4 mts),50,Mediano,-68.8809658391,-32.8721506805,8,Aeroparque,2203364.73622,no,bajo
14959,Paraiso,19/12/2011 09:17,Bajo (2 - 4 mts),57,Mediano,-68.8811222772,-32.8720986392,8,Aeroparque,2203364.73622,no,bajo
14960,Paraiso sombrilla,19/12/2011 09:09,Bajo (2 - 4 mts),45,Mediano,-68.8812488468,-32.872054644,8,Aeroparque,2203364.73622,no,bajo
14961,Paraiso sombrilla,19/12/2011 09:07,Bajo (2 - 4 mts),42,Mediano,-68.8813111065,-32.8720341571,8,Aeroparque,2203364.73622,no,bajo
14962,Caducifolio,19/12/2011 09:04,Muy bajo (1 - 2 mts),36,Mediano,-68.8813356422,-32.872295276,8,Aeroparque,2203364.73622,no,bajo
14963,Braquiquito,19/12/2011 09:01,Bajo (2 - 4 mts),26,Mediano,-68.8812982872,-32.8723247142,8,Aeroparque,2203364.73622,no,bajo
14967,Acacia SP,21/12/2011 17:26,Bajo (2 - 4 mts),40,Mediano,-68.8807765561,-32.8719637953,8,Aeroparque,2203364.73622,no,bajo
14969,Acacia SP,21/12/2011 16:43,Bajo (2 - 4 mts),70,Grande,-68.880748065,-32.8718458959,8,Aeroparque,2203364.73622,no,medio
14971,Conifera,21/12/2011 16:40,Alto (> 8 mts),30,Mediano,-68.8807216602,-32.8717618851,8,Aeroparque,2203364.73622,no,bajo
14975,Acacia SP,21/12/2011 16:25,Bajo (2 - 4 mts),46,Mediano,-68.880682271,-32.8715933343,8,Aeroparque,2203364.73622,no,bajo
14976,Paraiso,21/12/2011 16:23,Bajo (2 - 4 mts),60,Mediano,-68.880672676,-32.8715596361,8,Aeroparque,2203364.73622,no,bajo
14977,Paraiso,21/12/2011 16:22,Bajo (2 - 4 mts),60,Mediano,-68.880661279700007,-32.8715242797,8,Aeroparque,2203364.73622,no,bajo
14978,Conifera,21/12/2011 13:15,Alto (> 8 mts),1,Chico,-68.880651129,-32.8714898496,8,Aeroparque,2203364.73622,no,bajo
14979,Acacia SP,21/12/2011 13:12,Bajo (2 - 4 mts),80,Grande,-68.8806416123,-32.8714528385,8,Aeroparque,2203364.73622,no,medio
14980,Paraiso sombrilla,21/12/2011 13:10,Bajo (2 - 4 mts),56,Mediano,-68.8806348107,-32.8714141196,8,Aeroparque,2203364.73622,no,bajo
14983,Paraiso,21/12/2011 13:02,Bajo (2 - 4 mts),70,Grande,-68.8805967769,-32.8713035797,8,Aeroparque,2203364.73622,no,medio
15007,Aguaribay,19/12/2011 18:07,Bajo (2 - 4 mts),90,Grande,-68.8805570769,-32.8716189384,8,Aeroparque,2203364.73622,no,medio
15008,Aguaribay,19/12/2011 18:04,Muy bajo (1 - 2 mts),30,Mediano,-68.8805672351,-32.8716700679,8,Aeroparque,2203364.73622,no,bajo
15009,Aguaribay,19/12/2011 18:02,Bajo (2 - 4 mts),52,Mediano,-68.880580373,-32.8717229793,8,Aeroparque,2203364.73622,no,bajo
15014,Paraiso,19/12/2011 17:27,Bajo (2 - 4 mts),32,Mediano,-68.8806474023,-32.8719522666,8,Aeroparque,2203364.73622,no,bajo
15016,Paraiso,19/12/2011 17:20,Bajo (2 - 4 mts),40,Mediano,-68.8806692087,-32.872035834,8,Aeroparque,2203364.73622,no,bajo
15018,Morera,19/12/2011 17:17,Bajo (2 - 4 mts),18,Chico,-68.8806879794,-32.8721179034,8,Aeroparque,2203364.73622,no,bajo
15019,Morera,19/12/2011 10:24,Bajo (2 - 4 mts),50,Mediano,-68.8807674205,-32.8723604169,8,Aeroparque,2203364.73622,no,bajo
15022,Acer,19/12/2011 10:19,Bajo (2 - 4 mts),50,Mediano,-68.8807786999,-32.87254556,8,Aeroparque,2203364.73622,no,bajo
15024,Acacia SP,19/12/2011 10:16,Bajo (2 - 4 mts),60,Mediano,-68.8806180776,-32.8725768669,8,Aeroparque,2203364.73622,no,bajo
15030,Acacia SP,19/12/2011 10:04,Bajo (2 - 4 mts),40,Mediano,-68.8801813614,-32.8726597416,8,Aeroparque,2203364.73622,no,bajo
15031,Morera,19/12/2011 10:02,Muy bajo (1 - 2 mts),26,Mediano,-68.8821017321,-32.8733626681,8,Aeroparque,2203364.73622,no,bajo
15034,Paraiso,22/12/2011 17:29,Medio (4 - 8 mts),80,Grande,-68.8812212766,-32.8712423937,8,Aeroparque,2203364.73622,no,medio
15036,Jacarand,22/12/2011 17:26,Muy bajo (1 - 2 mts),8,Chico,-68.8812359104,-32.8713180075,8,Aeroparque,2203364.73622,no,bajo
15037,Conifera,22/12/2011 17:24,Bajo (2 - 4 mts),30,Mediano,-68.8812516116,-32.8713737075,8,Aeroparque,2203364.73622,no,bajo
15038,Morera,22/12/2011 17:22,Medio (4 - 8 mts),77,Grande,-68.8812688199,-32.8714346062,8,Aeroparque,2203364.73622,no,medio
15046,Acacia SP,21/12/2011 17:59,Bajo (2 - 4 mts),40,Mediano,-68.8813738725,-32.8718123808,8,Aeroparque,2203364.73622,no,bajo
15053,Paraiso sombrilla,21/12/2011 16:29,Bajo (2 - 4 mts),22,Mediano,-68.881903516,-32.8720760334,8,Aeroparque,2203364.73622,no,bajo
15055,Acacia SP,21/12/2011 12:54,Bajo (2 - 4 mts),40,Mediano,-68.8809418343,-32.8712109457,8,Aeroparque,2203364.73622,no,bajo
15056,Acacia SP,21/12/2011 12:51,Bajo (2 - 4 mts),86,Grande,-68.8810016447,-32.8711998513,8,Aeroparque,2203364.73622,no,medio
15064,lamo blanco,17/11/2011 12:43,Alto (> 8 mts),180,Grande,-68.858177702,-32.8692175893,6,Residencial Norte,2694682.37982,no,alto
15065,lamo blanco,17/11/2011 12:41,Alto (> 8 mts),165,Grande,-68.858209334,-32.8693943898,6,Residencial Norte,2694682.37982,no,alto
15068,Fresno europeo,17/11/2011 12:34,Bajo (2 - 4 mts),28,Mediano,-68.8582428362,-32.8696878464,6,Residencial Norte,2694682.37982,no,bajo
15071,Acer,17/11/2011 12:27,Medio (4 - 8 mts),145,Grande,-68.8583461929,-32.8698679417,6,Residencial Norte,2694682.37982,no,alto
15074,Acacia SP,17/11/2011 12:12,Muy bajo (1 - 2 mts),4,Chico,-68.8590401764,-32.8697321189,6,Residencial Norte,2694682.37982,no,bajo
15075,Fresno europeo,17/11/2011 12:10,Bajo (2 - 4 mts),20,Chico,-68.8590285442,-32.869648819,6,Residencial Norte,2694682.37982,no,bajo
15076,Acacia SP,17/11/2011 12:08,Muy bajo (1 - 2 mts),1,Chico,-68.8590208842,-32.8696076606,6,Residencial Norte,2694682.37982,no,bajo
15080,Acacia SP,17/11/2011 09:56,Muy bajo (1 - 2 mts),2,Chico,-68.858963916,-32.8692363542,6,Residencial Norte,2694682.37982,no,bajo
15081,Acacia SP,17/11/2011 09:54,Muy bajo (1 - 2 mts),2,Chico,-68.858954799,-32.8691956225,6,Residencial Norte,2694682.37982,no,bajo
15082,Morera,17/11/2011 09:53,Alto (> 8 mts),100,Grande,-68.8589523715,-32.8691766842,6,Residencial Norte,2694682.37982,no,medio
15083,Acacia SP,17/11/2011 09:48,Muy bajo (1 - 2 mts),2,Chico,-68.8589328863,-32.8690662767,6,Residencial Norte,2694682.37982,si,bajo
15084,Morera,17/11/2011 09:47,Alto (> 8 mts),150,Grande,-68.858930569,-32.8690451745,6,Residencial Norte,2694682.37982,no,alto
15088,Acacia SP,16/11/2011 13:00,Muy bajo (1 - 2 mts),1,Chico,-68.8589002217,-32.8689219714,6,Residencial Norte,2694682.37982,si,bajo
15092,Olmo comun,18/11/2011 09:29,Muy bajo (1 - 2 mts),12,Chico,-68.8592005131,-32.8697701093,6,Residencial Norte,2694682.37982,no,bajo
15094,Paraiso,18/11/2011 09:27,Bajo (2 - 4 mts),42,Mediano,-68.8593344813,-32.8697549754,6,Residencial Norte,2694682.37982,no,bajo
15095,Paraiso,18/11/2011 09:26,Muy bajo (1 - 2 mts),27,Mediano,-68.8593900755,-32.8697490236,6,Residencial Norte,2694682.37982,no,bajo
15099,Paraiso,18/11/2011 09:22,Bajo (2 - 4 mts),33,Mediano,-68.8593833654,-32.8694443866,6,Residencial Norte,2694682.37982,no,bajo
15101,Paraiso,18/11/2011 09:20,Medio (4 - 8 mts),77,Grande,-68.8593335076,-32.8691272081,6,Residencial Norte,2694682.37982,no,medio
15102,Paraiso,18/11/2011 09:19,Bajo (2 - 4 mts),60,Mediano,-68.8593208513,-32.8690440694,6,Residencial Norte,2694682.37982,no,bajo
15104,Paraiso,18/11/2011 09:17,Muy bajo (1 - 2 mts),25,Mediano,-68.8592976016,-32.8689301637,6,Residencial Norte,2694682.37982,no,bajo
15106,Paraiso,18/11/2011 09:15,Bajo (2 - 4 mts),36,Mediano,-68.8592658116,-32.8687141837,6,Residencial Norte,2694682.37982,no,bajo
15107,Paraiso,18/11/2011 09:14,Bajo (2 - 4 mts),30,Mediano,-68.8592048861,-32.8686831672,6,Residencial Norte,2694682.37982,no,bajo
15108,Paraiso,18/11/2011 09:13,Bajo (2 - 4 mts),36,Mediano,-68.859141722,-32.8686921166,6,Residencial Norte,2694682.37982,no,bajo
15109,Paraiso,18/11/2011 09:10,Muy bajo (1 - 2 mts),27,Mediano,-68.8590878204,-32.8686970522,6,Residencial Norte,2694682.37982,no,bajo
15110,Paraiso,18/11/2011 09:09,Bajo (2 - 4 mts),33,Mediano,-68.8590279275,-32.8687049296,6,Residencial Norte,2694682.37982,si,bajo
15111,Morera,18/11/2011 09:08,Bajo (2 - 4 mts),37,Mediano,-68.8590012809,-32.8687473955,6,Residencial Norte,2694682.37982,no,bajo
15113,Morera,18/11/2011 09:06,Medio (4 - 8 mts),36,Mediano,-68.8590252586,-32.8689215759,6,Residencial Norte,2694682.37982,no,bajo
15117,Fresno europeo,18/11/2011 09:01,Muy bajo (1 - 2 mts),10,Chico,-68.8590556871,-32.8690975588,6,Residencial Norte,2694682.37982,no,bajo
15118,Olmo comun,18/11/2011 09:00,Medio (4 - 8 mts),66,Grande,-68.8590620865,-32.8691237431,6,Residencial Norte,2694682.37982,no,medio
15120,Morera,18/11/2011 08:59,Medio (4 - 8 mts),100,Grande,-68.8590711651,-32.8691867367,6,Residencial Norte,2694682.37982,no,medio
15121,Fresno americano,18/11/2011 08:58,Bajo (2 - 4 mts),45,Mediano,-68.8590780175,-32.8692230439,6,Residencial Norte,2694682.37982,no,bajo
15124,Morera,18/11/2011 08:56,Medio (4 - 8 mts),92,Grande,-68.8590933332,-32.8693283359,6,Residencial Norte,2694682.37982,no,medio
15129,Morera,18/11/2011 08:49,Bajo (2 - 4 mts),18,Chico,-68.859130682,-32.869566841,6,Residencial Norte,2694682.37982,no,bajo
15131,Acacia SP,18/11/2011 08:47,Muy bajo (1 - 2 mts),5,Chico,-68.8591449036,-32.8696553205,6,Residencial Norte,2694682.37982,no,bajo
15132,Morera,18/11/2011 08:46,Medio (4 - 8 mts),110,Grande,-68.8591527093,-32.8697138664,6,Residencial Norte,2694682.37982,no,medio
15138,Paraiso,21/11/2011 12:57,Bajo (2 - 4 mts),22,Mediano,-68.8598146615,-32.8696147446,6,Residencial Norte,2694682.37982,no,bajo
15151,Paraiso,21/11/2011 12:46,Bajo (2 - 4 mts),35,Mediano,-68.8596781892,-32.8687390288,6,Residencial Norte,2694682.37982,no,bajo
15152,Paraiso,21/11/2011 12:45,Alto (> 8 mts),100,Grande,-68.8596609539,-32.8686656205,6,Residencial Norte,2694682.37982,no,medio
15156,Paraiso,21/11/2011 12:41,Bajo (2 - 4 mts),30,Mediano,-68.8594304755,-32.8686536117,6,Residencial Norte,2694682.37982,no,bajo
15157,Aguaribay,21/11/2011 12:40,Bajo (2 - 4 mts),20,Chico,-68.8593884446,-32.8686917801,6,Residencial Norte,2694682.37982,no,bajo
15159,Paraiso,21/11/2011 12:38,Bajo (2 - 4 mts),22,Mediano,-68.8594057108,-32.8687989921,6,Residencial Norte,2694682.37982,no,bajo
15161,Paraiso,21/11/2011 12:35,Muy bajo (1 - 2 mts),12,Chico,-68.8594332064,-32.8689665886,6,Residencial Norte,2694682.37982,no,bajo
15162,Caducifolio,21/11/2011 12:34,Medio (4 - 8 mts),30,Mediano,-68.859451563,-32.8690599427,6,Residencial Norte,2694682.37982,no,bajo
15163,Fresno europeo,21/11/2011 12:33,Bajo (2 - 4 mts),18,Chico,-68.8594663015,-32.8691473434,6,Residencial Norte,2694682.37982,no,bajo
15166,Paraiso,21/11/2011 12:30,Medio (4 - 8 mts),80,Grande,-68.8594963674,-32.8693363778,6,Residencial Norte,2694682.37982,no,medio
15167,Paraiso,21/11/2011 12:28,Bajo (2 - 4 mts),22,Mediano,-68.8595057005,-32.8693764479,6,Residencial Norte,2694682.37982,no,bajo
15171,Morera,21/11/2011 12:15,Bajo (2 - 4 mts),18,Chico,-68.8595321075,-32.8695271932,6,Residencial Norte,2694682.37982,no,bajo
15172,Paraiso,21/11/2011 12:14,Bajo (2 - 4 mts),27,Mediano,-68.8595386303,-32.8695903976,6,Residencial Norte,2694682.37982,no,bajo
15175,Paraiso,21/11/2011 12:11,Bajo (2 - 4 mts),36,Mediano,-68.8595544218,-32.8697115111,6,Residencial Norte,2694682.37982,no,bajo
15177,Paraiso,18/11/2011 07:55,Bajo (2 - 4 mts),47,Mediano,-68.8600935851,-32.8696677492,6,Residencial Norte,2694682.37982,no,bajo
15178,Acacia SP,18/11/2011 07:54,Bajo (2 - 4 mts),27,Mediano,-68.8601747419,-32.8696588635,6,Residencial Norte,2694682.37982,no,bajo
