id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa
12698,Morera,20/01/2011 09:47,Alto (> 8 mts),140,Grande,-68.8478514273,-32.8634367037,4,Cuarta Oeste,1173332.70145,no
12699,Acacia visco,20/01/2011 09:44,Alto (> 8 mts),80,Grande,-68.8478075851,-32.8634336026,4,Cuarta Oeste,1173332.70145,no
12700,Jacarand,20/01/2011 09:41,Bajo (2 - 4 mts),34,Mediano,-68.8477461552,-32.863431454,4,Cuarta Oeste,1173332.70145,no
12702,Morera,20/01/2011 09:31,Bajo (2 - 4 mts),34,Mediano,-68.847587182,-32.863427834,4,Cuarta Oeste,1173332.70145,no
12703,Morera,20/01/2011 09:22,Alto (> 8 mts),160,Grande,-68.8475234114,-32.8634243821,4,Cuarta Oeste,1173332.70145,no
12705,Morera,20/01/2011 09:16,Medio (4 - 8 mts),70,Grande,-68.8473675947,-32.8634186738,4,Cuarta Oeste,1173332.70145,no
12706,Ligustro,20/01/2011 09:08,Medio (4 - 8 mts),76,Grande,-68.8472859089,-32.8634170971,4,Cuarta Oeste,1173332.70145,no
12707,Fresno europeo,20/01/2011 09:05,Medio (4 - 8 mts),110,Grande,-68.847239969,-32.8634161393,4,Cuarta Oeste,1173332.70145,no
12708,Jacarand,20/01/2011 08:57,Medio (4 - 8 mts),60,Mediano,-68.8471039654,-32.8634132681,4,Cuarta Oeste,1173332.70145,no
12709,Ligustro,20/01/2011 08:54,Bajo (2 - 4 mts),70,Grande,-68.8470791506,-32.8633559323,4,Cuarta Oeste,1173332.70145,no
12711,Fresno europeo,20/01/2011 08:43,Alto (> 8 mts),130,Grande,-68.8471112532,-32.8632113712,4,Cuarta Oeste,1173332.70145,no
12712,Paraiso,20/01/2011 08:41,Alto (> 8 mts),180,Grande,-68.8471210808,-32.8631688196,4,Cuarta Oeste,1173332.70145,no
12713,Paraiso,20/01/2011 08:32,Alto (> 8 mts),200,Grande,-68.8471409797,-32.8630586846,4,Cuarta Oeste,1173332.70145,no
12714,Tilo,20/01/2011 08:27,Muy bajo (1 - 2 mts),8,Chico,-68.8471474408,-32.8630266255,4,Cuarta Oeste,1173332.70145,no
12715,Fresno americano,20/01/2011 08:25,Bajo (2 - 4 mts),80,Grande,-68.8471595667,-32.8629882822,4,Cuarta Oeste,1173332.70145,no
12716,Fresno americano,20/01/2011 08:23,Medio (4 - 8 mts),100,Grande,-68.8471706146,-32.8629262537,4,Cuarta Oeste,1173332.70145,no
12717,Fresno americano,20/01/2011 08:21,Bajo (2 - 4 mts),60,Mediano,-68.8471841829,-32.8628748258,4,Cuarta Oeste,1173332.70145,no
12718,Morera,19/01/2011 11:29,Alto (> 8 mts),160,Grande,-68.8472897383,-32.8628016333,4,Cuarta Oeste,1173332.70145,no
12723,Morera,25/01/2011 08:27,Medio (4 - 8 mts),130,Grande,-68.8481423143,-32.8637491519,6,Residencial Norte,2694682.37982,no
12724,Acacia SP,25/01/2011 08:29,Alto (> 8 mts),110,Grande,-68.8481478591,-32.8636928929,6,Residencial Norte,2694682.37982,no
12725,Paraiso,25/01/2011 08:32,Alto (> 8 mts),120,Grande,-68.8481537027,-32.8636493481,6,Residencial Norte,2694682.37982,no
12726,Paraiso,25/01/2011 08:35,Alto (> 8 mts),140,Grande,-68.8481553897,-32.863599847,6,Residencial Norte,2694682.37982,no
12732,Acer,24/01/2011 09:24,Medio (4 - 8 mts),90,Grande,-68.8485223446,-32.863563142,6,Residencial Norte,2694682.37982,no
12734,Olmo bola,24/01/2011 09:35,Alto (> 8 mts),140,Grande,-68.8486093203,-32.863686656,6,Residencial Norte,2694682.37982,no
12736,Paraiso,24/01/2011 10:14,Alto (> 8 mts),120,Grande,-68.8485895239,-32.8638877661,6,Residencial Norte,2694682.37982,no
12742,Morera,24/01/2011 12:46,Alto (> 8 mts),80,Grande,-68.8485384134,-32.8644274906,6,Residencial Norte,2694682.37982,no
12747,Morera,24/01/2011 13:04,Alto (> 8 mts),150,Grande,-68.8482584199,-32.8644574843,6,Residencial Norte,2694682.37982,no
12749,Morera,24/01/2011 13:09,Medio (4 - 8 mts),120,Grande,-68.8481352791,-32.8644417302,6,Residencial Norte,2694682.37982,no
12753,Paraiso,24/01/2011 13:23,Bajo (2 - 4 mts),36,Mediano,-68.8481026499,-32.8642521632,6,Residencial Norte,2694682.37982,no
12754,Morera,24/01/2011 13:28,Alto (> 8 mts),140,Grande,-68.8481100199,-32.8641468767,6,Residencial Norte,2694682.37982,no
12755,Morera,24/01/2011 13:33,Alto (> 8 mts),110,Grande,-68.8481122082,-32.8640853351,6,Residencial Norte,2694682.37982,no
12756,Morera,24/01/2011 13:35,Alto (> 8 mts),150,Grande,-68.8481190392,-32.864052995,6,Residencial Norte,2694682.37982,no
12757,Paraiso sombrilla,24/01/2011 13:39,Medio (4 - 8 mts),100,Grande,-68.8481224529,-32.8639933971,6,Residencial Norte,2694682.37982,no
12758,Paraiso sombrilla,24/01/2011 13:42,Alto (> 8 mts),120,Grande,-68.8481250769,-32.8639062875,6,Residencial Norte,2694682.37982,no
12760,Caducifolio,24/01/2011 13:53,Medio (4 - 8 mts),50,Mediano,-68.8481315665,-32.8638015274,6,Residencial Norte,2694682.37982,no
12761,Fresno europeo,21/01/2011 12:49,Bajo (2 - 4 mts),80,Grande,-68.8480289652,-32.8641244595,6,Residencial Norte,2694682.37982,no
12763,Fresno europeo,21/01/2011 12:40,Medio (4 - 8 mts),80,Grande,-68.8480145516,-32.8643014655,6,Residencial Norte,2694682.37982,no
12765,Morera,21/01/2011 12:30,Alto (> 8 mts),100,Grande,-68.8480085007,-32.8644038006,6,Residencial Norte,2694682.37982,no
12766,Acacia SP,21/01/2011 12:23,Alto (> 8 mts),160,Grande,-68.8479742482,-32.8644282021,6,Residencial Norte,2694682.37982,no
12767,Paraiso sombrilla,21/01/2011 12:20,Medio (4 - 8 mts),70,Grande,-68.8479317311,-32.8644246889,6,Residencial Norte,2694682.37982,no
12769,Ligustro,21/01/2011 12:15,Medio (4 - 8 mts),80,Grande,-68.8478230765,-32.8644180393,6,Residencial Norte,2694682.37982,no
12771,Morera,21/01/2011 10:32,Alto (> 8 mts),140,Grande,-68.8476150076,-32.8642663174,4,Cuarta Oeste,1173332.70145,no
12772,Morera,21/01/2011 10:29,Alto (> 8 mts),180,Grande,-68.8476115204,-32.8642206649,4,Cuarta Oeste,1173332.70145,no
12775,Morera,21/01/2011 10:17,Alto (> 8 mts),140,Grande,-68.8476110057,-32.8640536982,4,Cuarta Oeste,1173332.70145,no
12778,Fresno europeo,21/01/2011 09:54,Bajo (2 - 4 mts),50,Mediano,-68.8476133539,-32.8638676227,4,Cuarta Oeste,1173332.70145,no
12783,Paraiso sombrilla,21/01/2011 09:44,Bajo (2 - 4 mts),40,Mediano,-68.8476039152,-32.8635766513,4,Cuarta Oeste,1173332.70145,no
12784,Paraiso sombrilla,21/01/2011 09:42,Bajo (2 - 4 mts),34,Mediano,-68.847603036,-32.8635360018,4,Cuarta Oeste,1173332.70145,no
12785,Jacarand,24/01/2011 08:31,Bajo (2 - 4 mts),50,Mediano,-68.8477139327,-32.8635310521,4,Cuarta Oeste,1173332.70145,no
12786,Fresno europeo,24/01/2011 08:33,Bajo (2 - 4 mts),50,Mediano,-68.8477471845,-32.8635324803,4,Cuarta Oeste,1173332.70145,no
12787,Morera,24/01/2011 08:37,Medio (4 - 8 mts),120,Grande,-68.8478043477,-32.863536245,4,Cuarta Oeste,1173332.70145,no
12788,Fresno americano,21/01/2011 13:36,Alto (> 8 mts),110,Grande,-68.8479956203,-32.8635473376,4,Cuarta Oeste,1173332.70145,no
12790,Fresno americano,21/01/2011 13:31,Alto (> 8 mts),40,Mediano,-68.8480561427,-32.8636293554,6,Residencial Norte,2694682.37982,no
12791,Fresno americano,21/01/2011 13:29,Bajo (2 - 4 mts),40,Mediano,-68.8480573674,-32.8636579893,6,Residencial Norte,2694682.37982,no
12794,Morera,21/01/2011 13:14,Alto (> 8 mts),150,Grande,-68.8480509169,-32.8637879536,6,Residencial Norte,2694682.37982,no
12795,Paraiso,21/01/2011 13:11,Medio (4 - 8 mts),80,Grande,-68.848046493,-32.8638303388,6,Residencial Norte,2694682.37982,no
12797,Morera,21/01/2011 08:48,Alto (> 8 mts),140,Grande,-68.8475351126,-32.8641162429,4,Cuarta Oeste,1173332.70145,no
12798,Morera,21/01/2011 08:44,Medio (4 - 8 mts),70,Grande,-68.8475429396,-32.8642406513,4,Cuarta Oeste,1173332.70145,no
12800,Morera,21/01/2011 08:35,Alto (> 8 mts),160,Grande,-68.8474372339,-32.8643932867,4,Cuarta Oeste,1173332.70145,no
12802,Acer,21/01/2011 08:30,Alto (> 8 mts),120,Grande,-68.8473159841,-32.8643839316,4,Cuarta Oeste,1173332.70145,no
12803,Ailanthus,21/01/2011 08:27,Alto (> 8 mts),140,Grande,-68.847262362,-32.8643765624,4,Cuarta Oeste,1173332.70145,no
12809,Paraiso,20/01/2011 13:12,Alto (> 8 mts),170,Grande,-68.8470737776,-32.8640861719,4,Cuarta Oeste,1173332.70145,no
12810,Paraiso,20/01/2011 13:07,Alto (> 8 mts),140,Grande,-68.8470745177,-32.8640508579,4,Cuarta Oeste,1173332.70145,no
12812,Paraiso,20/01/2011 13:02,Alto (> 8 mts),220,Grande,-68.8470745067,-32.8639564134,4,Cuarta Oeste,1173332.70145,no
12813,Paraiso,20/01/2011 12:59,Medio (4 - 8 mts),70,Grande,-68.8470744454,-32.8639299035,4,Cuarta Oeste,1173332.70145,no
12814,Acer,20/01/2011 12:56,Muy bajo (1 - 2 mts),6,Chico,-68.8470728724,-32.8639039363,4,Cuarta Oeste,1173332.70145,no
12815,Fresno europeo,20/01/2011 12:51,Medio (4 - 8 mts),100,Grande,-68.8470749144,-32.8638452547,4,Cuarta Oeste,1173332.70145,no
12816,Ailanthus,20/01/2011 12:46,Alto (> 8 mts),120,Grande,-68.8470718414,-32.8638055583,4,Cuarta Oeste,1173332.70145,no
12817,Morera,20/01/2011 12:43,Medio (4 - 8 mts),84,Grande,-68.847071215,-32.8637827149,4,Cuarta Oeste,1173332.70145,no
12821,Morera,20/01/2011 12:25,Alto (> 8 mts),100,Grande,-68.8470674901,-32.8635893003,4,Cuarta Oeste,1173332.70145,no
12822,Morera,20/01/2011 12:21,Medio (4 - 8 mts),100,Grande,-68.8470693663,-32.863554407,4,Cuarta Oeste,1173332.70145,no
12823,Morera,20/01/2011 12:16,Alto (> 8 mts),180,Grande,-68.8471246208,-32.863517349,4,Cuarta Oeste,1173332.70145,no
12825,Jacarand,20/01/2011 12:04,Medio (4 - 8 mts),50,Mediano,-68.8472599827,-32.8635206703,4,Cuarta Oeste,1173332.70145,no
12827,Fresno europeo,20/01/2011 11:54,Medio (4 - 8 mts),100,Grande,-68.8474427737,-32.8635289184,4,Cuarta Oeste,1173332.70145,no
12829,Fresno europeo,21/01/2011 09:37,Medio (4 - 8 mts),70,Grande,-68.8475131062,-32.8635731872,4,Cuarta Oeste,1173332.70145,no
12830,Fresno europeo,21/01/2011 09:31,Bajo (2 - 4 mts),70,Grande,-68.8475168426,-32.8636373925,4,Cuarta Oeste,1173332.70145,no
12832,Morera,21/01/2011 09:24,Alto (> 8 mts),160,Grande,-68.847521971,-32.8637335312,4,Cuarta Oeste,1173332.70145,no
12833,Fresno europeo,21/01/2011 09:15,Medio (4 - 8 mts),70,Grande,-68.8475287268,-32.8638102097,4,Cuarta Oeste,1173332.70145,no
12834,Fresno europeo,21/01/2011 09:08,Medio (4 - 8 mts),100,Grande,-68.847529429,-32.8639043845,4,Cuarta Oeste,1173332.70145,no
12835,Fresno europeo,21/01/2011 09:05,Bajo (2 - 4 mts),50,Mediano,-68.8475290158,-32.863934148,4,Cuarta Oeste,1173332.70145,no
12838,Perenne,18/01/2011 09:27,Medio (4 - 8 mts),80,Grande,-68.846549873,-32.8634841843,4,Cuarta Oeste,1173332.70145,no
12840,Olmo bola,18/01/2011 09:08,Bajo (2 - 4 mts),50,Mediano,-68.8468696202,-32.863500446,4,Cuarta Oeste,1173332.70145,no
12841,Paraiso,18/01/2011 12:53,Medio (4 - 8 mts),80,Grande,-68.8469436925,-32.863544359,4,Cuarta Oeste,1173332.70145,no
12842,Prunas,18/01/2011 12:51,Muy bajo (1 - 2 mts),6,Chico,-68.8469475641,-32.8635917929,4,Cuarta Oeste,1173332.70145,no
12844,Acacia SP,18/01/2011 12:35,Bajo (2 - 4 mts),38,Mediano,-68.8469453831,-32.8637419225,4,Cuarta Oeste,1173332.70145,no
12845,Ligustro,18/01/2011 12:32,Bajo (2 - 4 mts),60,Mediano,-68.8469449705,-32.8637955729,4,Cuarta Oeste,1173332.70145,no
12847,Paraiso sombrilla,18/01/2011 12:01,Alto (> 8 mts),200,Grande,-68.8466277288,-32.8638748041,4,Cuarta Oeste,1173332.70145,no
12850,Acer,18/01/2011 13:32,Alto (> 8 mts),180,Grande,-68.8466151442,-32.8639522623,4,Cuarta Oeste,1173332.70145,no
12852,Fresno europeo,18/01/2011 13:24,Muy bajo (1 - 2 mts),8,Chico,-68.8469013337,-32.8639644269,4,Cuarta Oeste,1173332.70145,no
12855,Fresno europeo,18/01/2011 13:14,Muy bajo (1 - 2 mts),10,Chico,-68.8469581321,-32.8640948617,4,Cuarta Oeste,1173332.70145,no
12860,Jacarand,19/01/2011 10:44,Medio (4 - 8 mts),64,Grande,-68.8469062573,-32.8643466913,4,Cuarta Oeste,1173332.70145,no
12861,Morera,19/01/2011 10:06,Alto (> 8 mts),140,Grande,-68.8464868391,-32.8643362055,4,Cuarta Oeste,1173332.70145,no
12863,Morera,19/01/2011 09:37,Alto (> 8 mts),100,Grande,-68.846339533,-32.8643342249,4,Cuarta Oeste,1173332.70145,no
12864,Caducifolio,19/01/2011 09:35,Bajo (2 - 4 mts),60,Mediano,-68.8462878295,-32.8643295627,4,Cuarta Oeste,1173332.70145,no
12866,Jacarand,19/01/2011 09:30,Alto (> 8 mts),100,Grande,-68.8460934008,-32.8643157983,4,Cuarta Oeste,1173332.70145,no
12868,Olmo bola,19/01/2011 09:22,Medio (4 - 8 mts),100,Grande,-68.845969255,-32.8643131207,4,Cuarta Oeste,1173332.70145,no
12870,Perenne,19/01/2011 09:10,Bajo (2 - 4 mts),60,Mediano,-68.8457673176,-32.8643029506,4,Cuarta Oeste,1173332.70145,no
12871,Olmo bola,19/01/2011 09:08,Medio (4 - 8 mts),110,Grande,-68.8456792857,-32.8642970892,4,Cuarta Oeste,1173332.70145,no
12874,Jacarand,19/01/2011 08:47,Medio (4 - 8 mts),110,Grande,-68.8456253014,-32.8640591572,4,Cuarta Oeste,1173332.70145,no
12878,Fresno americano,19/01/2011 08:33,Bajo (2 - 4 mts),26,Mediano,-68.8459195565,-32.8639188005,4,Cuarta Oeste,1173332.70145,no
12880,Paraiso sombrilla,19/01/2011 08:25,Medio (4 - 8 mts),200,Grande,-68.8461520795,-32.8639314777,4,Cuarta Oeste,1173332.70145,no
12881,Caducifolio,19/01/2011 08:23,Bajo (2 - 4 mts),32,Mediano,-68.8462500205,-32.863934929,4,Cuarta Oeste,1173332.70145,no
12882,Paraiso sombrilla,19/01/2011 08:20,Medio (4 - 8 mts),140,Grande,-68.8463908568,-32.8639393454,4,Cuarta Oeste,1173332.70145,no
12884,Braquiquito,18/01/2011 11:53,Bajo (2 - 4 mts),36,Mediano,-68.8464023151,-32.8638621743,4,Cuarta Oeste,1173332.70145,no
12885,Paraiso sombrilla,18/01/2011 11:48,Alto (> 8 mts),220,Grande,-68.8462789182,-32.8638592275,4,Cuarta Oeste,1173332.70145,no
12886,Fresno europeo,18/01/2011 11:45,Bajo (2 - 4 mts),70,Grande,-68.8461611891,-32.8638533119,4,Cuarta Oeste,1173332.70145,no
12887,Paraiso sombrilla,18/01/2011 11:41,Alto (> 8 mts),160,Grande,-68.846084695,-32.8638507833,4,Cuarta Oeste,1173332.70145,no
12890,Paraiso,18/01/2011 10:08,Muy bajo (1 - 2 mts),18,Chico,-68.8456065287,-32.8635982604,4,Cuarta Oeste,1173332.70145,no
12892,Paraiso,18/01/2011 10:03,Alto (> 8 mts),170,Grande,-68.8456649664,-32.8634509053,4,Cuarta Oeste,1173332.70145,no
12893,Fresno europeo,18/01/2011 09:53,Muy bajo (1 - 2 mts),5,Chico,-68.8458096238,-32.8634539691,4,Cuarta Oeste,1173332.70145,no
12896,Fresno europeo,18/01/2011 09:36,Bajo (2 - 4 mts),32,Mediano,-68.8462506284,-32.863474259,4,Cuarta Oeste,1173332.70145,no
12898,Morera,12/01/2011 11:24,Alto (> 8 mts),160,Grande,-68.8447902102,-32.8634257434,4,Cuarta Oeste,1173332.70145,no
12899,Morera,12/01/2011 11:21,Medio (4 - 8 mts),104,Grande,-68.8448660302,-32.8634292188,4,Cuarta Oeste,1173332.70145,no
12902,Paraiso,12/01/2011 11:07,Alto (> 8 mts),160,Grande,-68.8450687041,-32.8634379765,4,Cuarta Oeste,1173332.70145,no
12903,Olmo comun,12/01/2011 11:00,Medio (4 - 8 mts),70,Grande,-68.8451787823,-32.8634422976,4,Cuarta Oeste,1173332.70145,no
12904,Acer,12/01/2011 10:57,Muy bajo (1 - 2 mts),8,Chico,-68.8452270743,-32.8634442247,4,Cuarta Oeste,1173332.70145,no
12906,Prunas,12/01/2011 09:47,Muy bajo (1 - 2 mts),6,Chico,-68.8453088735,-32.8638216845,4,Cuarta Oeste,1173332.70145,no
12907,Fresno europeo,12/01/2011 09:40,Muy bajo (1 - 2 mts),16,Chico,-68.8450191204,-32.8638089348,4,Cuarta Oeste,1173332.70145,no
12908,Perenne,14/01/2011 10:29,Bajo (2 - 4 mts),28,Mediano,-68.844759488,-32.8638710192,4,Cuarta Oeste,1173332.70145,no
12909,Morera,14/01/2011 10:26,Alto (> 8 mts),130,Grande,-68.8448595416,-32.863874843,4,Cuarta Oeste,1173332.70145,no
12911,Caducifolio,14/01/2011 10:15,Muy bajo (1 - 2 mts),38,Mediano,-68.8449539341,-32.8638784496,4,Cuarta Oeste,1173332.70145,no
12912,Fresno europeo,14/01/2011 10:12,Bajo (2 - 4 mts),32,Mediano,-68.8450597489,-32.8638851901,4,Cuarta Oeste,1173332.70145,no
12916,Caducifolio,14/01/2011 09:53,Bajo (2 - 4 mts),90,Grande,-68.8454697503,-32.8639422533,4,Cuarta Oeste,1173332.70145,no
12919,Olmo bola,14/01/2011 09:28,Alto (> 8 mts),180,Grande,-68.8453883202,-32.8642845048,4,Cuarta Oeste,1173332.70145,no
12921,Olmo bola,14/01/2011 09:19,Medio (4 - 8 mts),110,Grande,-68.8452530001,-32.8642748985,4,Cuarta Oeste,1173332.70145,no
12922,Paraiso sombrilla,14/01/2011 09:16,Medio (4 - 8 mts),120,Grande,-68.8451822759,-32.8642682485,4,Cuarta Oeste,1173332.70145,no
12926,Olmo bola,14/01/2011 08:53,Medio (4 - 8 mts),130,Grande,-68.8448076688,-32.864253469,4,Cuarta Oeste,1173332.70145,no
12927,Olmo bola,12/01/2011 13:51,Medio (4 - 8 mts),120,Grande,-68.8444708645,-32.8642351666,4,Cuarta Oeste,1173332.70145,no
12928,Paraiso sombrilla,12/01/2011 13:49,Alto (> 8 mts),120,Grande,-68.8443962518,-32.8642306708,4,Cuarta Oeste,1173332.70145,no
12930,Paraiso sombrilla,12/01/2011 13:30,Alto (> 8 mts),150,Grande,-68.8440602564,-32.8642209082,4,Cuarta Oeste,1173332.70145,no
12931,Paraiso sombrilla,12/01/2011 13:26,Bajo (2 - 4 mts),36,Mediano,-68.8440000418,-32.8642163878,4,Cuarta Oeste,1173332.70145,no
12936,Paraiso sombrilla,12/01/2011 13:07,Alto (> 8 mts),120,Grande,-68.8439435529,-32.8639616587,4,Cuarta Oeste,1173332.70145,no
12937,Paraiso sombrilla,12/01/2011 13:04,Medio (4 - 8 mts),120,Grande,-68.8439438401,-32.8639196879,4,Cuarta Oeste,1173332.70145,no
12939,Caducifolio,14/01/2011 11:04,Bajo (2 - 4 mts),70,Grande,-68.844078057,-32.8638449803,4,Cuarta Oeste,1173332.70145,no
12945,Fresno europeo,14/01/2011 10:34,Muy bajo (1 - 2 mts),8,Chico,-68.8446327697,-32.8638661776,4,Cuarta Oeste,1173332.70145,no
12948,Prunas,12/01/2011 09:19,Medio (4 - 8 mts),80,Grande,-68.8447240998,-32.8637957099,4,Cuarta Oeste,1173332.70145,no
12949,Fresno europeo,12/01/2011 09:03,Medio (4 - 8 mts),80,Grande,-68.8445065897,-32.8637879232,4,Cuarta Oeste,1173332.70145,no
12950,Fresno americano,12/01/2011 08:56,Bajo (2 - 4 mts),49,Mediano,-68.8443539944,-32.8637849202,4,Cuarta Oeste,1173332.70145,no
12952,Acer,12/01/2011 08:50,Alto (> 8 mts),160,Grande,-68.8441895984,-32.8637753118,4,Cuarta Oeste,1173332.70145,no
12953,Fresno americano,12/01/2011 08:43,Medio (4 - 8 mts),78,Grande,-68.8440744406,-32.863774025,4,Cuarta Oeste,1173332.70145,no
12957,Prunas,11/01/2011 14:03,Bajo (2 - 4 mts),75,Grande,-68.8439470186,-32.8636024763,4,Cuarta Oeste,1173332.70145,no
12958,Prunas,11/01/2011 13:54,Bajo (2 - 4 mts),20,Chico,-68.8439539166,-32.8635016294,4,Cuarta Oeste,1173332.70145,no
12959,Caducifolio,11/01/2011 13:47,Bajo (2 - 4 mts),35,Mediano,-68.8439555875,-32.8634625881,4,Cuarta Oeste,1173332.70145,no
12960,Prunas,11/01/2011 13:43,Bajo (2 - 4 mts),50,Mediano,-68.8439576132,-32.8634272261,4,Cuarta Oeste,1173332.70145,no
12963,Olmo bola,12/01/2011 12:01,Alto (> 8 mts),140,Grande,-68.8442611973,-32.8634041017,4,Cuarta Oeste,1173332.70145,no
12964,Caducifolio,12/01/2011 11:54,Bajo (2 - 4 mts),75,Grande,-68.8443702368,-32.8634066756,4,Cuarta Oeste,1173332.70145,no
12966,Morera,12/01/2011 11:48,Alto (> 8 mts),140,Grande,-68.8444763711,-32.8634118003,4,Cuarta Oeste,1173332.70145,no
12968,Morera,15/02/2011 11:59,Medio (4 - 8 mts),74,Grande,-68.8445243133,-32.8649594845,4,Cuarta Oeste,1173332.70145,no
12970,Morera,15/02/2011 08:52,Alto (> 8 mts),130,Grande,-68.8439253491,-32.8648114793,4,Cuarta Oeste,1173332.70145,no
12973,Paraiso,15/02/2011 08:44,Alto (> 8 mts),180,Grande,-68.8439319652,-32.8646330989,4,Cuarta Oeste,1173332.70145,no
12974,Paraiso,15/02/2011 08:42,Alto (> 8 mts),226,Grande,-68.8439344236,-32.8645660212,4,Cuarta Oeste,1173332.70145,no
12975,Morera,15/02/2011 08:39,Alto (> 8 mts),184,Grande,-68.843931642,-32.8644516206,4,Cuarta Oeste,1173332.70145,no
12976,Paraiso,15/02/2011 08:37,Alto (> 8 mts),128,Grande,-68.8439314947,-32.8644137492,4,Cuarta Oeste,1173332.70145,no
12977,Morera,15/02/2011 08:34,Alto (> 8 mts),210,Grande,-68.84393313,-32.8643840819,4,Cuarta Oeste,1173332.70145,no
12981,Olmo comun,15/02/2011 12:45,Medio (4 - 8 mts),140,Grande,-68.8441090192,-32.8643490539,4,Cuarta Oeste,1173332.70145,no
12984,Paraiso,15/02/2011 12:38,Alto (> 8 mts),114,Grande,-68.844302543,-32.8643620485,4,Cuarta Oeste,1173332.70145,si
12985,Morera,15/02/2011 12:35,Alto (> 8 mts),190,Grande,-68.8443603636,-32.8643646163,4,Cuarta Oeste,1173332.70145,no
12986,Jacarand,15/02/2011 12:29,Alto (> 8 mts),110,Grande,-68.8445024294,-32.8643713618,4,Cuarta Oeste,1173332.70145,no
12988,Morera,15/02/2011 12:20,Alto (> 8 mts),154,Grande,-68.8446183768,-32.86449193,4,Cuarta Oeste,1173332.70145,no
12991,Morera,15/02/2011 12:11,Muy bajo (1 - 2 mts),6,Chico,-68.8445923698,-32.864666797700004,4,Cuarta Oeste,1173332.70145,no
12992,Morera,15/02/2011 12:10,Alto (> 8 mts),240,Grande,-68.8445813266,-32.8647849917,4,Cuarta Oeste,1173332.70145,no
12993,Morera,15/02/2011 12:07,Alto (> 8 mts),150,Grande,-68.8445753601,-32.8648422374,4,Cuarta Oeste,1173332.70145,no
12995,Morera,15/02/2011 11:54,Alto (> 8 mts),216,Grande,-68.8445429935,-32.8650943598,4,Cuarta Oeste,1173332.70145,no
12997,Morera,15/02/2011 11:51,Muy bajo (1 - 2 mts),6,Chico,-68.8445328946,-32.8652107643,4,Cuarta Oeste,1173332.70145,no
13000,Fresno europeo,15/02/2011 11:41,Muy bajo (1 - 2 mts),5,Chico,-68.8444993925,-32.8655146687,4,Cuarta Oeste,1173332.70145,no
13002,Morera,15/02/2011 10:16,Alto (> 8 mts),220,Grande,-68.8442262249,-32.8659558484,4,Cuarta Oeste,1173332.70145,no
13005,Fresno europeo,15/02/2011 10:11,Muy bajo (1 - 2 mts),6,Chico,-68.8440893975,-32.8659459261,4,Cuarta Oeste,1173332.70145,no
13007,Morera,15/02/2011 10:09,Medio (4 - 8 mts),108,Grande,-68.8439923984,-32.8659372391,4,Cuarta Oeste,1173332.70145,no
13008,Acer,15/02/2011 10:00,Medio (4 - 8 mts),132,Grande,-68.8439111108,-32.865864461,4,Cuarta Oeste,1173332.70145,no
13011,Morera,15/02/2011 09:52,Medio (4 - 8 mts),106,Grande,-68.8439011803,-32.8654951035,4,Cuarta Oeste,1173332.70145,no
13012,Morera,15/02/2011 09:50,Medio (4 - 8 mts),84,Grande,-68.8439005517,-32.8654465194,4,Cuarta Oeste,1173332.70145,no
13015,Morera,15/02/2011 09:34,Muy bajo (1 - 2 mts),20,Chico,-68.8439042847,-32.8652209326,4,Cuarta Oeste,1173332.70145,no
13018,Olmo bola,15/02/2011 09:09,Alto (> 8 mts),180,Grande,-68.8439101717,-32.8650495674,4,Cuarta Oeste,1173332.70145,no
13020,Paraiso,15/02/2011 09:01,Alto (> 8 mts),184,Grande,-68.8439145428,-32.8649665159,4,Cuarta Oeste,1173332.70145,no
13027,Paraiso sombrilla,16/02/2011 10:08,Alto (> 8 mts),150,Grande,-68.8453659298,-32.86553769,4,Cuarta Oeste,1173332.70145,no
13030,Morera,16/02/2011 09:49,Medio (4 - 8 mts),64,Grande,-68.8450049742,-32.8659927544,4,Cuarta Oeste,1173332.70145,no
